caseid,country,purchaselabel,gender,gender_rev,agegroup,ruralurban,GDP,BMI,children,numchild,education_rev,trustngo
5000657,12,0,1,0,6,1,33066,26.2,0,0,1,0
5000658,12,0,1,0,6,1,33066,26.2,0,0,1,0
5000659,12,0,2,1,6,1,33066,26.2,0,0,1,0
5000660,12,0,1,0,5,1,33066,26.2,0,0,6,0
5000661,12,0,1,0,1,1,33066,26.2,0,0,10,0
5000662,12,0,1,0,6,1,33066,26.2,0,0,1,0
5000663,12,0,2,1,6,1,33066,26.2,0,0,1,0
5000664,12,0,2,1,6,1,33066,26.2,0,0,1,0
5000665,12,0,2,1,6,1,33066,26.2,0,0,1,0
5000666,12,0,2,1,6,2,33066,26.2,0,0,5,1
5000667,12,0,1,0,4,2,33066,26.2,0,0,6,1
5000668,12,0,1,0,5,2,33066,26.2,0,0,1,0
5000669,12,0,2,1,4,2,33066,26.2,0,0,1,0
5000670,12,1,2,1,6,3,33066,26.2,0,0,1,0
5000671,12,0,1,0,5,3,33066,26.2,0,0,5,1
5000672,12,0,2,1,6,3,33066,26.2,0,0,1,0
5000673,12,0,2,1,5,2,33066,26.2,0,0,7,1
5000674,12,0,2,1,6,2,33066,26.2,0,0,3,0
5000675,12,0,2,1,6,1,33066,26.2,0,0,1,0
5000676,12,0,2,1,2,1,33066,26.2,1,2,9,1
5000677,12,0,1,0,4,1,33066,26.2,1,1,3,0
5000678,12,0,1,0,2,1,33066,26.2,0,0,9,0
5000679,12,1,2,1,5,1,33066,26.2,0,0,1,0
5000680,12,1,1,0,3,1,33066,26.2,0,0,4,0
5000681,12,0,1,0,5,1,33066,26.2,0,0,3,0
5000682,12,0,1,0,2,1,33066,26.2,1,1,9,0
5000683,12,0,2,1,6,2,33066,26.2,0,0,1,0
5000684,12,0,1,0,6,2,33066,26.2,0,0,1,0
5000685,12,0,1,0,5,2,33066,26.2,0,0,2,0
5000686,12,0,1,0,6,1,33066,26.2,0,0,1,0
5000687,12,0,2,1,6,2,33066,26.2,0,0,1,0
5000688,12,0,2,1,5,2,33066,26.2,0,0,1,0
5000689,12,0,2,1,1,2,33066,26.2,0,0,10,0
5000690,12,0,1,0,1,2,33066,26.2,0,0,10,1
5000691,12,0,2,1,6,1,33066,26.2,0,0,1,0
5000692,12,0,1,0,6,1,33066,26.2,0,0,1,0
5000693,12,0,2,1,3,1,33066,26.2,1,2,5,0
5000694,12,0,2,1,6,1,33066,26.2,0,0,1,0
5000695,12,0,2,1,6,1,33066,26.2,1,1,1,0
5000696,12,0,2,1,3,1,33066,26.2,1,2,5,0
5000697,12,0,2,1,6,1,33066,26.2,0,0,1,0
5000698,12,0,1,0,6,1,33066,26.2,0,0,1,0
5000699,12,0,1,0,2,1,33066,26.2,0,0,6,1
5000700,12,0,1,0,6,1,33066,26.2,0,0,1,0
5000701,12,0,2,1,6,1,33066,26.2,0,0,1,0
5000704,12,0,1,0,6,1,33066,26.2,0,0,1,0
5000705,12,0,2,1,5,1,33066,26.2,0,0,1,0
5000706,12,0,1,0,1,1,33066,26.2,1,1,2,0
5000708,12,0,1,0,3,1,33066,26.2,0,0,5,0
5000709,12,1,2,1,6,1,33066,26.2,0,0,1,1
5000710,12,0,1,0,3,1,33066,26.2,1,1,9,0
5000711,12,1,2,1,3,2,33066,26.2,0,0,7,1
5000712,12,0,2,1,1,2,33066,26.2,1,1,10,1
5000713,12,1,2,1,5,2,33066,26.2,0,0,1,1
5000714,12,1,2,1,3,1,33066,26.2,1,2,4,1
5000715,12,0,2,1,1,1,33066,26.2,0,0,4,1
5000716,12,0,2,1,4,1,33066,26.2,1,1,9,1
5000717,12,1,1,0,4,1,33066,26.2,1,2,1,0
5000718,12,0,2,1,6,1,33066,26.2,0,0,1,0
5000720,12,1,2,1,5,1,33066,26.2,0,0,1,0
5000721,12,1,2,1,2,1,33066,26.2,0,0,8,1
5000722,12,0,2,1,6,1,33066,26.2,0,0,5,0
5000723,12,0,2,1,4,1,33066,26.2,0,0,1,0
5000724,12,0,1,0,6,1,33066,26.2,0,0,5,0
5000725,12,0,2,1,1,1,33066,26.2,0,0,10,1
5000726,12,0,2,1,4,1,33066,26.2,0,0,7,1
5000727,12,0,2,1,1,1,33066,26.2,0,0,10,1
5000728,12,0,2,1,1,1,33066,26.2,0,0,10,0
5000729,12,1,2,1,2,1,33066,26.2,0,0,8,0
5000730,12,0,1,0,2,3,33066,26.2,0,0,9,0
5000731,12,0,2,1,5,1,33066,26.2,0,0,1,0
5000732,12,0,1,0,4,1,33066,26.2,0,0,5,1
5000733,12,0,2,1,3,1,33066,26.2,1,2,5,1
5000734,12,0,2,1,2,2,33066,26.2,0,0,9,0
5000735,12,0,2,1,2,1,33066,26.2,0,0,9,1
5000736,12,0,2,1,1,2,33066,26.2,0,0,10,0
5000737,12,0,1,0,4,1,33066,26.2,1,2,8,1
5000738,12,0,1,0,5,1,33066,26.2,0,0,1,0
5000739,12,0,1,0,6,1,33066,26.2,0,0,1,0
5000740,12,0,2,1,4,1,33066,26.2,1,1,3,0
5000741,12,0,1,0,1,1,33066,26.2,0,0,1,1
5000742,12,0,2,1,5,3,33066,26.2,0,0,5,1
5000743,12,0,2,1,3,2,33066,26.2,1,2,5,0
5000745,12,0,1,0,1,1,33066,26.2,0,0,1,1
5000746,12,1,2,1,3,3,33066,26.2,1,1,5,0
5000747,12,0,2,1,1,1,33066,26.2,0,0,1,1
5000748,12,0,2,1,1,1,33066,26.2,0,0,10,0
5000749,12,0,2,1,1,1,33066,26.2,0,0,9,1
5000750,12,1,1,0,2,1,33066,26.2,0,0,5,0
5000751,12,1,1,0,4,2,33066,26.2,1,1,3,1
5000752,12,0,1,0,2,1,33066,26.2,0,0,3,0
5000753,12,0,2,1,4,3,33066,26.2,0,0,1,0
5000754,12,0,2,1,3,2,33066,26.2,1,1,3,1
5000755,12,1,1,0,4,2,33066,26.2,0,0,10,1
5000756,12,1,2,1,6,2,33066,26.2,0,0,5,0
5000757,12,0,1,0,4,2,33066,26.2,0,0,5,1
5000758,12,0,2,1,6,2,33066,26.2,0,0,1,1
5000759,12,0,2,1,3,2,33066,26.2,1,2,9,0
5000760,12,1,2,1,2,2,33066,26.2,0,0,9,0
5000761,12,0,1,0,2,1,33066,26.2,1,1,5,0
5000762,12,1,1,0,4,1,33066,26.2,0,0,8,0
5000763,12,0,2,1,2,1,33066,26.2,0,0,9,0
5000765,12,0,1,0,4,1,33066,26.2,0,0,3,0
5000766,12,1,1,0,4,1,33066,26.2,0,0,9,0
5000767,12,0,2,1,3,1,33066,26.2,0,0,3,0
5000768,12,0,1,0,3,1,33066,26.2,0,0,5,0
5000769,12,1,2,1,2,1,33066,26.2,0,0,5,0
5000770,12,0,1,0,2,1,33066,26.2,0,0,3,0
5000771,12,0,1,0,4,1,33066,26.2,0,0,5,0
5000772,12,1,1,0,2,1,33066,26.2,0,0,3,0
5000773,12,0,1,0,2,1,33066,26.2,1,1,3,0
5000774,12,1,1,0,6,1,33066,26.2,0,0,9,0
5000775,12,0,2,1,5,1,33066,26.2,0,0,9,0
5000777,12,0,2,1,4,2,33066,26.2,1,1,9,0
5000778,12,0,1,0,6,3,33066,26.2,0,0,1,0
5000779,12,0,1,0,1,3,33066,26.2,0,0,10,0
5000780,12,0,1,0,6,3,33066,26.2,0,0,5,0
5000781,12,0,1,0,6,3,33066,26.2,0,0,1,0
5000783,12,0,1,0,1,3,33066,26.2,0,0,10,0
5000784,12,0,2,1,1,3,33066,26.2,0,0,10,0
5000786,12,0,1,0,6,3,33066,26.2,1,1,5,0
5000787,12,0,2,1,5,3,33066,26.2,0,0,7,0
5000788,12,0,1,0,1,3,33066,26.2,0,0,10,0
5000789,12,0,1,0,5,3,33066,26.2,0,0,1,0
5000790,12,0,2,1,2,3,33066,26.2,1,1,9,0
5000791,12,0,2,1,2,3,33066,26.2,1,1,9,0
5000792,12,0,2,1,5,3,33066,26.2,1,2,5,0
5000793,12,0,2,1,6,3,33066,26.2,0,0,3,0
5000794,12,0,2,1,5,3,33066,26.2,0,0,8,0
5000795,12,0,2,1,4,3,33066,26.2,0,0,9,0
5000796,12,0,1,0,2,3,33066,26.2,0,0,9,0
5000797,12,0,1,0,1,3,33066,26.2,0,0,10,0
5000799,12,0,2,1,4,1,33066,26.2,0,0,5,0
5000800,12,0,2,1,3,1,33066,26.2,1,1,3,0
5000801,12,0,1,0,2,1,33066,26.2,0,0,2,0
5000803,12,0,1,0,4,1,33066,26.2,1,1,1,0
5000804,12,0,2,1,6,1,33066,26.2,0,0,3,0
5000805,12,0,1,0,6,1,33066,26.2,0,0,1,0
5000806,12,0,2,1,5,1,33066,26.2,0,0,1,0
5000807,12,0,1,0,1,1,33066,26.2,1,2,10,0
5000808,12,0,1,0,6,1,33066,26.2,0,0,1,0
5000809,12,0,2,1,2,2,33066,26.2,0,0,9,0
5000810,12,0,2,1,5,1,33066,26.2,0,0,3,0
5000811,12,0,1,0,2,1,33066,26.2,0,0,9,0
5000812,12,0,1,0,1,1,33066,26.2,0,0,10,1
5000813,12,0,1,0,4,1,33066,26.2,0,0,1,0
5000814,12,0,1,0,6,1,33066,26.2,0,0,3,0
5000815,12,0,2,1,4,1,33066,26.2,0,0,9,0
5000816,12,0,1,0,2,1,33066,26.2,0,0,7,0
5000817,12,0,1,0,3,1,33066,26.2,1,1,5,1
5000818,12,1,2,1,4,1,33066,26.2,0,0,1,0
5000819,12,0,2,1,2,1,33066,26.2,1,2,7,0
5000820,12,0,1,0,1,3,33066,26.2,0,0,6,0
5000821,12,0,2,1,4,3,33066,26.2,0,0,1,0
5000822,12,0,1,0,3,3,33066,26.2,0,0,5,0
5000823,12,0,2,1,2,3,33066,26.2,0,0,8,0
5000824,12,0,2,1,4,3,33066,26.2,0,0,5,0
5000825,12,1,1,0,1,2,33066,26.2,0,0,10,0
5000826,12,0,1,0,4,2,33066,26.2,1,1,1,0
5000827,12,0,2,1,3,2,33066,26.2,1,1,9,0
5000828,12,0,1,0,4,2,33066,26.2,0,0,8,0
5000829,12,0,1,0,4,2,33066,26.2,0,0,2,0
5000830,12,0,2,1,6,2,33066,26.2,0,0,1,0
5000831,12,0,1,0,2,2,33066,26.2,0,0,9,1
5000832,12,0,1,0,4,2,33066,26.2,1,2,4,0
5000833,12,1,1,0,5,2,33066,26.2,0,0,1,0
5000834,12,0,2,1,5,2,33066,26.2,0,0,3,0
5000835,12,0,1,0,2,2,33066,26.2,0,0,4,0
5000836,12,0,2,1,5,2,33066,26.2,0,0,1,0
5000837,12,0,1,0,3,1,33066,26.2,1,1,4,0
5000838,12,1,1,0,4,1,33066,26.2,0,0,3,0
5000839,12,0,2,1,2,1,33066,26.2,0,0,3,0
5000840,12,0,2,1,4,1,33066,26.2,0,0,3,0
5000841,12,0,1,0,2,1,33066,26.2,0,0,4,0
5000842,12,0,2,1,2,1,33066,26.2,0,0,3,0
5000843,12,0,1,0,3,1,33066,26.2,0,0,5,0
5000844,12,0,1,0,3,1,33066,26.2,0,0,3,0
5000845,12,0,2,1,3,1,33066,26.2,0,0,3,0
5000846,12,0,1,0,3,1,33066,26.2,0,0,5,0
5000847,12,0,1,0,2,1,33066,26.2,0,0,5,0
5000848,12,0,2,1,3,1,33066,26.2,1,1,3,0
5000849,12,0,2,1,4,1,33066,26.2,1,1,3,0
5000850,12,0,2,1,4,1,33066,26.2,1,2,5,0
5000851,12,0,2,1,6,3,33066,26.2,0,0,3,0
5000852,12,0,2,1,4,3,33066,26.2,0,0,5,0
5000853,12,0,1,0,6,3,33066,26.2,0,0,5,0
5000854,12,0,2,1,6,3,33066,26.2,0,0,4,0
5000855,12,0,2,1,6,3,33066,26.2,0,0,3,0
5000856,12,0,2,1,6,3,33066,26.2,0,0,3,0
5000857,12,0,1,0,5,3,33066,26.2,0,0,5,0
5000858,12,0,2,1,4,3,33066,26.2,0,0,5,0
5000859,12,1,2,1,2,2,33066,26.2,0,0,9,0
5000860,12,0,1,0,5,3,33066,26.2,0,0,4,1
5000861,12,0,1,0,2,2,33066,26.2,0,0,5,0
5000862,12,1,1,0,2,2,33066,26.2,1,2,5,0
5000863,12,0,2,1,3,2,33066,26.2,1,1,5,0
5000864,12,0,2,1,6,2,33066,26.2,0,0,4,0
5000865,12,0,2,1,6,2,33066,26.2,0,0,5,0
5000866,12,0,2,1,5,2,33066,26.2,0,0,8,0
5000867,12,0,1,0,3,2,33066,26.2,1,2,4,0
5000868,12,0,2,1,6,2,33066,26.2,0,0,3,0
5000869,12,0,2,1,1,2,33066,26.2,0,0,5,0
5000870,12,0,1,0,4,2,33066,26.2,0,0,3,0
5000871,12,0,1,0,4,2,33066,26.2,1,2,5,0
5000872,12,0,1,0,1,2,33066,26.2,0,0,5,0
5000873,12,0,2,1,4,2,33066,26.2,0,0,5,0
5000874,12,0,2,1,1,2,33066,26.2,0,0,8,0
5000875,12,0,1,0,2,2,33066,26.2,0,0,5,0
5000876,12,0,1,0,6,2,33066,26.2,0,0,3,0
5000877,12,0,2,1,4,2,33066,26.2,0,0,3,0
5000878,12,0,2,1,2,2,33066,26.2,0,0,9,0
5000879,12,0,2,1,6,2,33066,26.2,0,0,4,0
5000880,12,0,1,0,6,1,33066,26.2,0,0,3,1
5000881,12,0,2,1,6,2,33066,26.2,0,0,3,0
5000882,12,0,2,1,3,2,33066,26.2,1,2,3,0
5000883,12,0,2,1,1,2,33066,26.2,0,0,9,0
5000884,12,0,1,0,6,1,33066,26.2,0,0,3,0
5000885,12,0,1,0,3,3,33066,26.2,1,3,10,0
5000886,12,0,2,1,1,2,33066,26.2,0,0,1,0
5000887,12,0,1,0,2,3,33066,26.2,0,0,4,0
5000888,12,0,1,0,5,3,33066,26.2,0,0,9,0
5000889,12,0,2,1,5,3,33066,26.2,0,0,1,0
5000890,12,1,2,1,3,3,33066,26.2,0,0,9,0
5000892,12,1,1,0,4,3,33066,26.2,0,0,5,0
5000894,12,0,2,1,4,2,33066,26.2,0,0,1,0
5000900,12,1,1,0,2,1,33066,26.2,1,1,1,0
5000901,12,0,2,1,3,1,33066,26.2,1,2,1,0
5000907,12,0,1,0,1,2,33066,26.2,1,2,10,0
5000908,12,0,2,1,6,1,33066,26.2,0,0,1,0
5000909,12,0,1,0,1,2,33066,26.2,0,0,1,0
5000910,12,0,2,1,5,2,33066,26.2,0,0,2,0
5000912,12,0,1,0,3,2,33066,26.2,1,2,3,0
5000913,12,0,1,0,2,3,33066,26.2,0,0,10,0
5000914,12,0,2,1,3,3,33066,26.2,1,2,7,0
5000917,12,0,1,0,3,3,33066,26.2,1,2,1,0
5000919,12,0,1,0,2,3,33066,26.2,0,0,9,0
5000921,12,0,2,1,2,3,33066,26.2,0,0,5,1
5000922,12,0,1,0,6,3,33066,26.2,0,0,1,0
5000923,12,0,2,1,6,3,33066,26.2,0,0,1,1
5000924,12,0,2,1,1,3,33066,26.2,1,1,10,0
5000926,12,0,1,0,6,1,33066,26.2,0,0,1,1
5000927,12,0,1,0,6,1,33066,26.2,0,0,1,0
5000928,12,0,2,1,6,1,33066,26.2,0,0,1,0
5000930,12,0,1,0,2,1,33066,26.2,1,1,9,0
5000931,12,0,2,1,5,3,33066,26.2,0,0,1,1
5000932,12,1,1,0,6,3,33066,26.2,0,0,1,0
5000933,12,0,2,1,5,3,33066,26.2,0,0,1,0
5000934,12,0,2,1,1,3,33066,26.2,0,0,10,0
5000935,12,0,2,1,5,3,33066,26.2,0,0,1,0
5000937,12,0,2,1,4,3,33066,26.2,0,0,1,0
5000938,12,0,1,0,5,3,33066,26.2,0,0,1,0
5000939,12,0,2,1,3,3,33066,26.2,1,1,3,0
5000940,12,0,2,1,5,1,33066,26.2,0,0,1,0
5000941,12,0,2,1,6,1,33066,26.2,0,0,1,0
5000942,12,0,2,1,3,1,33066,26.2,1,1,9,0
5000943,12,0,2,1,5,1,33066,26.2,0,0,1,0
5000944,12,0,2,1,1,1,33066,26.2,0,0,10,1
5000945,12,0,1,0,6,2,33066,26.2,0,0,3,0
5000946,12,0,2,1,6,1,33066,26.2,0,0,3,0
5000947,12,0,1,0,6,1,33066,26.2,0,0,1,0
5000948,12,0,1,0,6,1,33066,26.2,0,0,1,0
5000949,12,0,2,1,6,1,33066,26.2,0,0,1,0
5000950,12,0,1,0,6,1,33066,26.2,0,0,1,0
5000951,12,1,2,1,2,3,33066,26.2,0,0,8,0
5000953,12,0,1,0,2,3,33066,26.2,1,1,1,1
5000954,12,1,1,0,2,3,33066,26.2,0,0,1,0
5000955,12,0,1,0,4,1,33066,26.2,0,0,1,1
5000956,12,0,1,0,3,1,33066,26.2,0,0,5,0
5000957,12,0,2,1,2,1,33066,26.2,0,0,5,0
5000958,12,1,2,1,4,1,33066,26.2,1,1,8,0
5000959,12,0,2,1,6,1,33066,26.2,0,0,1,0
5000960,12,0,2,1,6,2,33066,26.2,0,0,2,0
5000961,12,0,2,1,6,2,33066,26.2,0,0,1,0
5000962,12,0,2,1,2,2,33066,26.2,1,1,9,1
5000963,12,1,1,0,3,2,33066,26.2,1,1,6,1
5000964,12,0,1,0,6,1,33066,26.2,0,0,1,0
5000965,12,1,1,0,6,1,33066,26.2,1,1,3,0
5000966,12,1,2,1,4,1,33066,26.2,0,0,1,1
5000967,12,0,2,1,6,1,33066,26.2,0,0,4,1
5000968,12,0,1,0,6,1,33066,26.2,0,0,1,0
5000969,12,0,2,1,5,2,33066,26.2,0,0,1,0
5000970,12,0,2,1,3,2,33066,26.2,1,2,1,0
5000971,12,0,1,0,4,2,33066,26.2,1,1,3,1
5000972,12,0,2,1,3,2,33066,26.2,1,1,9,1
5000973,12,0,2,1,6,3,33066,26.2,0,0,1,0
5000974,12,0,2,1,5,3,33066,26.2,0,0,6,0
5000975,12,1,1,0,3,3,33066,26.2,1,2,9,0
5000977,12,0,2,1,1,2,33066,26.2,0,0,10,0
5000978,12,0,2,1,3,1,33066,26.2,1,2,9,0
5000979,12,0,2,1,3,1,33066,26.2,1,2,9,0
5000980,12,0,2,1,4,1,33066,26.2,1,2,1,0
5000981,12,0,2,1,3,1,33066,26.2,1,2,9,0
5000982,12,0,1,0,1,3,33066,26.2,1,1,3,0
5000984,12,1,2,1,2,3,33066,26.2,1,2,9,0
5000985,12,0,1,0,6,2,33066,26.2,0,0,1,0
5000986,12,0,2,1,5,2,33066,26.2,0,0,1,0
5000987,12,0,1,0,1,2,33066,26.2,0,0,10,0
5000988,12,0,1,0,5,2,33066,26.2,0,0,1,0
5000989,12,0,2,1,2,2,33066,26.2,0,0,8,0
5000990,12,0,2,1,5,2,33066,26.2,0,0,1,0
5000991,12,0,1,0,5,2,33066,26.2,0,0,2,0
5000992,12,0,1,0,4,2,33066,26.2,0,0,5,0
5000993,12,0,1,0,6,2,33066,26.2,0,0,1,0
5000994,12,0,1,0,2,2,33066,26.2,0,0,1,0
5000995,12,0,1,0,6,2,33066,26.2,0,0,1,0
5000996,12,0,2,1,6,2,33066,26.2,0,0,1,0
5000999,12,0,1,0,3,2,33066,26.2,0,0,5,0
5001000,12,0,2,1,6,2,33066,26.2,0,0,1,0
13000001,13,0,1,0,2,1,25820,25.8,0,0,4,1
13000002,13,0,1,0,5,1,25820,25.8,0,0,1,1
13000003,13,0,2,1,5,1,25820,25.8,0,0,1,0
13000004,13,0,2,1,6,1,25820,25.8,0,0,11,0
13000005,13,0,2,1,6,1,25820,25.8,0,0,1,1
13000006,13,0,2,1,5,1,25820,25.8,0,0,1,0
13000007,13,0,1,0,2,1,25820,25.8,1,1,1,0
13000008,13,0,1,0,5,1,25820,25.8,0,0,1,0
13000009,13,0,1,0,5,1,25820,25.8,0,0,1,0
13000010,13,0,2,1,4,1,25820,25.8,0,0,1,0
13000011,13,0,2,1,1,1,25820,25.8,0,0,5,0
13000012,13,0,2,1,2,1,25820,25.8,0,0,4,0
13000013,13,0,1,0,2,1,25820,25.8,0,0,7,0
13000014,13,0,1,0,2,1,25820,25.8,0,0,4,0
13000015,13,0,1,0,4,1,25820,25.8,0,0,4,0
13000016,13,0,2,1,2,1,25820,25.8,0,0,9,0
13000017,13,1,1,0,2,1,25820,25.8,0,0,5,0
13000018,13,0,2,1,3,1,25820,25.8,1,1,1,0
13000019,13,0,2,1,2,1,25820,25.8,1,3,1,0
13000020,13,0,2,1,2,1,25820,25.8,0,0,5,0
13000021,13,0,2,1,4,1,25820,25.8,0,0,1,0
13000022,13,0,2,1,6,1,25820,25.8,0,0,6,0
13000023,13,0,2,1,2,1,25820,25.8,1,1,1,1
13000024,13,0,2,1,2,1,25820,25.8,0,0,1,0
13000025,13,0,1,0,4,1,25820,25.8,1,1,1,0
13000026,13,0,2,1,2,1,25820,25.8,0,0,1,0
13000027,13,0,2,1,3,1,25820,25.8,0,0,1,1
13000028,13,0,1,0,1,1,25820,25.8,0,0,10,0
13000029,13,0,1,0,3,1,25820,25.8,1,1,1,1
13000030,13,0,1,0,6,1,25820,25.8,0,0,1,1
13000031,13,0,1,0,5,1,25820,25.8,0,0,1,0
13000032,13,0,1,0,2,1,25820,25.8,0,0,6,0
13000033,13,0,1,0,6,1,25820,25.8,0,0,11,0
13000034,13,0,1,0,1,1,25820,25.8,0,0,10,0
13000035,13,0,1,0,6,1,25820,25.8,0,0,1,1
13000036,13,0,1,0,3,1,25820,25.8,1,1,1,1
13000037,13,0,1,0,3,1,25820,25.8,0,0,2,1
13000038,13,0,2,1,1,1,25820,25.8,0,0,10,1
13000039,13,0,1,0,5,1,25820,25.8,0,0,1,0
13000040,13,0,1,0,1,1,25820,25.8,0,0,8,0
13000041,13,0,2,1,2,1,25820,25.8,1,1,5,0
13000042,13,0,2,1,3,1,25820,25.8,1,1,1,0
13000043,13,0,1,0,1,1,25820,25.8,0,0,8,0
13000044,13,1,1,0,6,1,25820,25.8,0,0,1,0
13000045,13,0,2,1,3,1,25820,25.8,0,0,1,1
13000046,13,0,2,1,4,1,25820,25.8,1,1,1,0
13000047,13,0,1,0,5,1,25820,25.8,0,0,1,0
13000048,13,0,1,0,1,2,25820,25.8,0,0,10,0
13000049,13,0,1,0,4,1,25820,25.8,0,0,1,0
13000050,13,0,2,1,3,1,25820,25.8,1,2,7,0
13000051,13,0,2,1,3,1,25820,25.8,0,0,7,0
13000052,13,0,2,1,6,1,25820,25.8,0,0,1,0
13000053,13,0,2,1,5,1,25820,25.8,0,0,1,0
13000054,13,0,2,1,5,1,25820,25.8,0,0,1,1
13000055,13,0,1,0,5,1,25820,25.8,0,0,1,0
13000057,13,0,1,0,3,1,25820,25.8,0,0,1,0
13000058,13,0,2,1,3,1,25820,25.8,0,0,1,0
13000059,13,0,2,1,3,1,25820,25.8,0,0,1,0
13000060,13,0,2,1,4,1,25820,25.8,0,0,1,0
13000061,13,0,2,1,5,1,25820,25.8,0,0,1,0
13000062,13,0,1,0,6,1,25820,25.8,0,0,1,0
13000063,13,0,2,1,4,1,25820,25.8,0,0,1,0
13000064,13,0,1,0,4,1,25820,25.8,0,0,1,0
13000065,13,0,1,0,2,1,25820,25.8,1,1,6,0
13000066,13,0,1,0,5,1,25820,25.8,0,0,1,0
13000067,13,0,1,0,6,1,25820,25.8,0,0,1,0
13000068,13,0,2,1,1,1,25820,25.8,0,0,1,0
13000069,13,1,2,1,6,1,25820,25.8,0,0,1,0
13000070,13,0,2,1,6,1,25820,25.8,0,0,1,0
13000071,13,0,2,1,2,1,25820,25.8,0,0,3,0
13000072,13,0,1,0,2,1,25820,25.8,1,1,2,1
13000073,13,0,2,1,3,1,25820,25.8,1,1,1,0
13000074,13,1,1,0,3,1,25820,25.8,1,1,1,0
13000075,13,0,2,1,5,1,25820,25.8,0,0,1,0
13000076,13,0,2,1,1,1,25820,25.8,0,0,10,0
13000077,13,0,1,0,3,1,25820,25.8,1,2,1,0
13000078,13,0,2,1,4,1,25820,25.8,0,0,10,1
13000079,13,0,2,1,4,1,25820,25.8,1,1,1,0
13000080,13,0,1,0,6,1,25820,25.8,0,0,1,0
13000081,13,1,2,1,2,1,25820,25.8,0,0,10,1
13000082,13,0,2,1,4,1,25820,25.8,0,0,1,0
13000083,13,0,2,1,5,1,25820,25.8,1,2,1,0
13000084,13,0,1,0,1,1,25820,25.8,1,1,10,0
13000085,13,0,1,0,5,1,25820,25.8,0,0,1,1
13000086,13,0,2,1,4,1,25820,25.8,0,0,3,1
13000087,13,1,1,0,2,1,25820,25.8,0,0,9,1
13000088,13,0,2,1,1,1,25820,25.8,0,0,1,1
13000089,13,0,1,0,1,1,25820,25.8,0,0,6,1
13000090,13,0,2,1,3,1,25820,25.8,0,0,1,1
13000091,13,0,2,1,6,1,25820,25.8,0,0,1,0
13000092,13,0,1,0,4,1,25820,25.8,0,0,1,0
13000093,13,0,1,0,4,1,25820,25.8,1,1,1,0
13000094,13,0,1,0,2,1,25820,25.8,1,1,1,0
13000095,13,1,1,0,2,1,25820,25.8,1,2,1,0
13000096,13,0,2,1,4,1,25820,25.8,1,1,1,1
13000098,13,0,2,1,5,1,25820,25.8,0,0,1,0
13000099,13,0,2,1,3,1,25820,25.8,0,0,1,0
13000100,13,0,1,0,2,1,25820,25.8,1,1,1,0
13000101,13,0,1,0,1,2,25820,25.8,0,0,3,1
13000102,13,0,2,1,2,1,25820,25.8,1,2,1,1
13000103,13,0,1,0,2,1,25820,25.8,1,1,1,0
13000104,13,0,1,0,2,1,25820,25.8,1,1,2,0
13000105,13,0,2,1,3,1,25820,25.8,1,1,1,0
13000106,13,0,2,1,4,1,25820,25.8,0,0,1,0
13000107,13,0,2,1,3,1,25820,25.8,1,1,1,0
13000108,13,0,1,0,3,1,25820,25.8,0,0,2,0
13000109,13,0,2,1,4,1,25820,25.8,1,1,1,0
13000110,13,0,2,1,2,1,25820,25.8,1,1,1,0
13000111,13,0,2,1,5,1,25820,25.8,0,0,1,0
13000112,13,0,2,1,5,1,25820,25.8,0,0,1,0
13000113,13,0,2,1,5,1,25820,25.8,0,0,1,0
13000114,13,0,2,1,3,1,25820,25.8,1,1,1,0
13000115,13,0,2,1,4,1,25820,25.8,0,0,1,0
13000116,13,0,2,1,4,1,25820,25.8,1,1,1,0
13000117,13,0,2,1,3,1,25820,25.8,0,0,1,0
13000118,13,0,2,1,6,1,25820,25.8,0,0,1,0
13000119,13,0,2,1,1,1,25820,25.8,1,1,2,0
13000120,13,0,2,1,5,1,25820,25.8,0,0,1,0
13000121,13,0,1,0,4,1,25820,25.8,1,2,5,0
13000122,13,0,2,1,3,1,25820,25.8,1,1,1,0
13000123,13,0,1,0,5,1,25820,25.8,0,0,1,0
13000124,13,0,1,0,3,1,25820,25.8,1,3,5,0
13000125,13,0,1,0,1,1,25820,25.8,1,1,1,1
13000126,13,0,1,0,5,2,25820,25.8,0,0,6,0
13000127,13,0,1,0,3,1,25820,25.8,1,1,1,0
13000128,13,0,2,1,3,1,25820,25.8,0,0,2,0
13000129,13,0,1,0,2,1,25820,25.8,0,0,7,0
13000130,13,0,1,0,4,1,25820,25.8,0,0,7,0
13000131,13,0,2,1,4,1,25820,25.8,0,0,1,0
13000132,13,0,1,0,3,2,25820,25.8,1,3,1,1
13000133,13,0,1,0,1,1,25820,25.8,0,0,2,0
13000134,13,0,2,1,6,1,25820,25.8,0,0,1,0
13000135,13,0,2,1,4,2,25820,25.8,0,0,1,0
13000136,13,0,2,1,2,1,25820,25.8,0,0,1,1
13000137,13,0,2,1,4,2,25820,25.8,0,0,1,0
13000138,13,0,2,1,3,2,25820,25.8,0,0,1,1
13000139,13,0,1,0,4,2,25820,25.8,0,0,1,0
13000140,13,0,1,0,6,1,25820,25.8,0,0,1,0
13000141,13,0,2,1,3,2,25820,25.8,1,1,5,0
13000142,13,0,2,1,6,1,25820,25.8,0,0,1,0
13000143,13,0,2,1,4,2,25820,25.8,0,0,5,0
