Consumer_id,Block,Choice_id,Alternative,Choice,Origin,Manufacture,Energy,Nuts,Tokens,Organic,Premium,Fairtrade,Sugar,Price,Age_Group,Gender,Salary,Education,Employment,Location_by_region,Choco_Consumption,Sustainability_Score
14,5,69,1,1,Venezuela,Developed,Low,Nuts and Fruit,No,Yes,No,Yes,Low,4,1,2,3,2,1,1,2,-0.85406
14,5,69,2,0,Ecuador,Developing,High,No,Keep & Use,No,Yes,No,Low,5,1,2,3,2,1,1,2,-0.85406
14,5,69,3,0,Peru,UnderDeveloped,Low,Nuts only,No,Yes,Yes,No,High,5,1,2,3,2,1,1,2,-0.85406
14,5,70,1,1,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,2,3,2,1,1,2,-0.85406
14,5,70,2,0,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,2,3,2,1,1,2,-0.85406
14,5,70,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,2,3,2,1,1,2,-0.85406
15,8,71,1,1,Venezuela,Developing,High,Nuts and Fruit,Donate,Yes,Yes,Yes,High,4,1,1,0,2,3,2,2,0.72361
15,8,71,2,0,Ecuador,UnderDeveloped,Low,Nuts only,No,No,No,No,High,3,1,1,0,2,3,2,2,0.72361
15,8,71,3,0,Venezuela,UnderDeveloped,Low,No,Donate,No,Yes,No,Low,7,1,1,0,2,3,2,2,0.72361
15,8,72,1,0,Venezuela,UnderDeveloped,Low,No,Donate,Yes,Yes,No,Low,3,1,1,0,2,3,2,2,0.72361
15,8,72,2,1,Peru,Developed,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,5,1,1,0,2,3,2,2,0.72361
15,8,72,3,0,Ecuador,Developing,High,Nuts only,No,Yes,No,No,Low,7,1,1,0,2,3,2,2,0.72361
15,8,73,1,0,Ecuador,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,No,No,Low,3,1,1,0,2,3,2,2,0.72361
15,8,73,2,1,Venezuela,Developing,High,Nuts only,Donate,Yes,Yes,No,Low,5,1,1,0,2,3,2,2,0.72361
15,8,73,3,0,Peru,Developed,Low,No,Donate,No,No,Yes,High,5,1,1,0,2,3,2,2,0.72361
15,8,74,1,1,Venezuela,Developed,Low,Nuts only,Keep & Use,No,Yes,No,High,7,1,1,0,2,3,2,2,0.72361
15,8,74,2,0,Peru,UnderDeveloped,Low,Nuts and Fruit,Donate,No,Yes,Yes,Low,7,1,1,0,2,3,2,2,0.72361
15,8,74,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,3,1,1,0,2,3,2,2,0.72361
15,8,75,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,1,0,2,3,2,2,0.72361
15,8,75,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,1,0,2,3,2,2,0.72361
15,8,75,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,1,0,2,3,2,2,0.72361
16,5,76,1,0,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,Yes,No,Yes,Low,4,1,2,1,1,2,1,2,-0.61381
16,5,76,2,0,Peru,Developing,High,No,No,Yes,Yes,No,High,3,1,2,1,1,2,1,2,-0.61381
16,5,76,3,1,Venezuela,Developing,High,No,Donate,No,Yes,No,Low,7,1,2,1,1,2,1,2,-0.61381
16,5,77,1,1,Venezuela,UnderDeveloped,Low,No,Keep & Use,No,Yes,Yes,High,5,1,2,1,1,2,1,2,-0.61381
16,5,77,2,0,Venezuela,Developed,Low,Nuts and Fruit,No,Yes,No,Yes,Low,7,1,2,1,1,2,1,2,-0.61381
16,5,77,3,0,Peru,UnderDeveloped,Low,Nuts only,No,Yes,Yes,No,High,3,1,2,1,1,2,1,2,-0.61381
16,5,78,1,0,Peru,UnderDeveloped,Low,Nuts only,Keep & Use,No,No,No,Low,4,1,2,1,1,2,1,2,-0.61381
16,5,78,2,1,Venezuela,Developing,High,Nuts and Fruit,Donate,No,No,Yes,High,4,1,2,1,1,2,1,2,-0.61381
16,5,78,3,0,Venezuela,Developed,Low,Nuts and Fruit,No,Yes,Yes,No,Low,7,1,2,1,1,2,1,2,-0.61381
16,5,79,1,0,Venezuela,Developed,Low,Nuts and Fruit,No,Yes,No,Yes,Low,4,1,2,1,1,2,1,2,-0.61381
16,5,79,2,1,Ecuador,Developing,High,No,Keep & Use,No,Yes,No,Low,5,1,2,1,1,2,1,2,-0.61381
16,5,79,3,0,Peru,UnderDeveloped,Low,Nuts only,No,Yes,Yes,No,High,5,1,2,1,1,2,1,2,-0.61381
16,5,80,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,2,1,1,2,1,2,-0.61381
16,5,80,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,2,1,1,2,1,2,-0.61381
16,5,80,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,2,1,1,2,1,2,-0.61381
17,3,81,1,0,Ecuador,Developing,High,Nuts only,No,No,Yes,No,High,5,1,1,1,1,4,1,2,-1.14517
17,3,81,2,0,Venezuela,UnderDeveloped,Low,No,Donate,Yes,No,No,High,4,1,1,1,1,4,1,2,-1.14517
17,3,81,3,1,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,No,No,Yes,Low,4,1,1,1,1,4,1,2,-1.14517
17,3,82,1,1,Ecuador,UnderDeveloped,High,No,No,Yes,Yes,Yes,High,3,1,1,1,1,4,1,2,-1.14517
17,3,82,2,0,Peru,Developed,Low,Nuts only,Keep & Use,No,No,No,High,4,1,1,1,1,4,1,2,-1.14517
17,3,82,3,0,Venezuela,Developing,Low,Nuts and Fruit,Donate,Yes,Yes,Yes,Low,7,1,1,1,1,4,1,2,-1.14517
17,3,83,1,1,Venezuela,Developing,High,Nuts and Fruit,Donate,No,No,No,High,3,1,1,1,1,4,1,2,-1.14517
17,3,83,2,0,Peru,Developed,Low,No,No,No,Yes,No,Low,7,1,1,1,1,4,1,2,-1.14517
17,3,83,3,0,Ecuador,UnderDeveloped,Low,Nuts only,Keep & Use,Yes,No,Yes,High,5,1,1,1,1,4,1,2,-1.14517
17,3,84,1,0,Venezuela,Developed,Low,Nuts only,Keep & Use,No,No,No,Low,4,1,1,1,1,4,1,2,-1.14517
17,3,84,2,0,Ecuador,UnderDeveloped,Low,Nuts and Fruit,Donate,Yes,Yes,Yes,Low,7,1,1,1,1,4,1,2,-1.14517
17,3,84,3,1,Venezuela,Developing,High,No,Keep & Use,No,Yes,No,High,4,1,1,1,1,4,1,2,-1.14517
17,3,85,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,1,1,1,4,1,2,-1.14517
17,3,85,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,1,1,1,4,1,2,-1.14517
17,3,85,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,1,1,1,4,1,2,-1.14517
18,3,86,1,1,Ecuador,Developing,High,Nuts only,No,No,Yes,No,High,5,2,1,4,2,1,1,2,-0.19508
18,3,86,2,0,Venezuela,UnderDeveloped,Low,No,Donate,Yes,No,No,High,4,2,1,4,2,1,1,2,-0.19508
18,3,86,3,0,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,No,No,Yes,Low,4,2,1,4,2,1,1,2,-0.19508
18,3,87,1,1,Ecuador,UnderDeveloped,High,No,No,Yes,Yes,Yes,High,3,2,1,4,2,1,1,2,-0.19508
18,3,87,2,0,Peru,Developed,Low,Nuts only,Keep & Use,No,No,No,High,4,2,1,4,2,1,1,2,-0.19508
18,3,87,3,0,Venezuela,Developing,Low,Nuts and Fruit,Donate,Yes,Yes,Yes,Low,7,2,1,4,2,1,1,2,-0.19508
18,3,88,1,1,Venezuela,Developing,High,Nuts and Fruit,Donate,No,No,No,High,3,2,1,4,2,1,1,2,-0.19508
18,3,88,2,0,Peru,Developed,Low,No,No,No,Yes,No,Low,7,2,1,4,2,1,1,2,-0.19508
18,3,88,3,0,Ecuador,UnderDeveloped,Low,Nuts only,Keep & Use,Yes,No,Yes,High,5,2,1,4,2,1,1,2,-0.19508
18,3,89,1,0,Venezuela,Developed,Low,Nuts only,Keep & Use,No,No,No,Low,4,2,1,4,2,1,1,2,-0.19508
18,3,89,2,1,Ecuador,UnderDeveloped,Low,Nuts and Fruit,Donate,Yes,Yes,Yes,Low,7,2,1,4,2,1,1,2,-0.19508
18,3,89,3,0,Venezuela,Developing,High,No,Keep & Use,No,Yes,No,High,4,2,1,4,2,1,1,2,-0.19508
18,3,90,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,1,4,2,1,1,2,-0.19508
18,3,90,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,1,4,2,1,1,2,-0.19508
18,3,90,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,1,4,2,1,1,2,-0.19508
19,7,91,1,0,Peru,Developing,High,No,No,Yes,No,Yes,Low,3,2,1,3,2,1,1,2,-0.83133
19,7,91,2,1,Ecuador,Developed,Low,Nuts only,Donate,No,No,No,Low,5,2,1,3,2,1,1,2,-0.83133
19,7,91,3,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,7,2,1,3,2,1,1,2,-0.83133
19,7,92,1,1,Peru,UnderDeveloped,Low,Nuts only,Donate,No,Yes,Yes,Low,4,2,1,3,2,1,1,2,-0.83133
19,7,92,2,0,Ecuador,Developing,High,No,No,No,No,Yes,High,5,2,1,3,2,1,1,2,-0.83133
19,7,92,3,0,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,Yes,Yes,No,High,4,2,1,3,2,1,1,2,-0.83133
19,7,93,1,1,Venezuela,Developed,Low,No,Donate,Yes,No,Yes,High,5,2,1,3,2,1,1,2,-0.83133
19,7,93,2,0,Venezuela,UnderDeveloped,Low,No,Keep & Use,No,No,No,Low,7,2,1,3,2,1,1,2,-0.83133
19,7,93,3,0,Ecuador,Developing,High,Nuts only,No,No,Yes,Yes,High,3,2,1,3,2,1,1,2,-0.83133
19,7,94,1,0,Peru,Developing,High,No,No,Yes,No,No,High,7,2,1,3,2,1,1,2,-0.83133
19,7,94,2,1,Ecuador,Developing,High,Nuts and Fruit,Donate,No,Yes,No,High,3,2,1,3,2,1,1,2,-0.83133
19,7,94,3,0,Venezuela,UnderDeveloped,Low,Nuts only,Keep & Use,Yes,No,Yes,Low,4,2,1,3,2,1,1,2,-0.83133
19,7,95,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,1,3,2,1,1,2,-0.83133
19,7,95,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,1,3,2,1,1,2,-0.83133
19,7,95,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,1,3,2,1,1,2,-0.83133
20,7,96,1,0,Peru,Developing,High,No,No,Yes,No,Yes,Low,3,1,2,2,2,3,1,2,-0.54042
20,7,96,2,0,Ecuador,Developed,Low,Nuts only,Donate,No,No,No,Low,5,1,2,2,2,3,1,2,-0.54042
20,7,96,3,1,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,7,1,2,2,2,3,1,2,-0.54042
20,7,97,1,0,Peru,UnderDeveloped,Low,Nuts only,Donate,No,Yes,Yes,Low,4,1,2,2,2,3,1,2,-0.54042
20,7,97,2,0,Ecuador,Developing,High,No,No,No,No,Yes,High,5,1,2,2,2,3,1,2,-0.54042
20,7,97,3,1,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,Yes,Yes,No,High,4,1,2,2,2,3,1,2,-0.54042
20,7,98,1,0,Venezuela,Developed,Low,No,Donate,Yes,No,Yes,High,5,1,2,2,2,3,1,2,-0.54042
20,7,98,2,0,Venezuela,UnderDeveloped,Low,No,Keep & Use,No,No,No,Low,7,1,2,2,2,3,1,2,-0.54042
20,7,98,3,1,Ecuador,Developing,High,Nuts only,No,No,Yes,Yes,High,3,1,2,2,2,3,1,2,-0.54042
20,7,99,1,0,Peru,Developing,High,No,No,Yes,No,No,High,7,1,2,2,2,3,1,2,-0.54042
20,7,99,2,1,Ecuador,Developing,High,Nuts and Fruit,Donate,No,Yes,No,High,3,1,2,2,2,3,1,2,-0.54042
20,7,99,3,0,Venezuela,UnderDeveloped,Low,Nuts only,Keep & Use,Yes,No,Yes,Low,4,1,2,2,2,3,1,2,-0.54042
20,7,100,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,2,2,2,3,1,2,-0.54042
20,7,100,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,2,2,2,3,1,2,-0.54042
20,7,100,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,2,2,2,3,1,2,-0.54042
21,2,101,1,0,Peru,Developing,High,No,Keep & Use,Yes,Yes,No,Low,5,2,2,4,2,1,1,2,-0.06902
21,2,101,2,1,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Donate,No,No,Yes,High,5,2,2,4,2,1,1,2,-0.06902
21,2,101,3,0,Ecuador,Developed,Low,Nuts only,No,No,No,No,Low,3,2,2,4,2,1,1,2,-0.06902
21,2,102,1,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Donate,Yes,Yes,No,Low,7,2,2,4,2,1,1,2,-0.06902
21,2,102,2,1,Peru,Developed,Low,No,Keep & Use,Yes,Yes,Yes,High,3,2,2,4,2,1,1,2,-0.06902
21,2,102,3,0,Venezuela,Developing,High,Nuts only,Donate,No,No,Yes,Low,5,2,2,4,2,1,1,2,-0.06902
21,2,103,1,0,Peru,Developing,High,Nuts only,Keep & Use,No,Yes,Yes,Low,4,2,2,4,2,1,1,2,-0.06902
21,2,103,2,0,Venezuela,Developed,Low,Nuts only,Donate,Yes,No,No,Low,4,2,2,4,2,1,1,2,-0.06902
21,2,103,3,1,Venezuela,UnderDeveloped,Low,No,No,Yes,Yes,No,High,5,2,2,4,2,1,1,2,-0.06902
21,2,104,1,0,Ecuador,Developed,Low,No,Keep & Use,No,Yes,No,Low,5,2,2,4,2,1,1,2,-0.06902
21,2,104,2,1,Venezuela,UnderDeveloped,Low,Nuts and Fruit,No,Yes,Yes,Yes,High,4,2,2,4,2,1,1,2,-0.06902
21,2,104,3,0,Venezuela,Developing,High,Nuts only,No,Yes,No,Yes,High,4,2,2,4,2,1,1,2,-0.06902
21,2,105,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,4,2,1,1,2,-0.06902
21,2,105,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,4,2,1,1,2,-0.06902
21,2,105,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,4,2,1,1,2,-0.06902
22,5,106,1,0,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,Yes,No,Yes,Low,4,1,1,0,1,3,1,2,-0.55226
22,5,106,2,1,Peru,Developing,High,No,No,Yes,Yes,No,High,3,1,1,0,1,3,1,2,-0.55226
22,5,106,3,0,Venezuela,Developing,High,No,Donate,No,Yes,No,Low,7,1,1,0,1,3,1,2,-0.55226
22,5,107,1,0,Venezuela,UnderDeveloped,Low,No,Keep & Use,No,Yes,Yes,High,5,1,1,0,1,3,1,2,-0.55226
22,5,107,2,0,Venezuela,Developed,Low,Nuts and Fruit,No,Yes,No,Yes,Low,7,1,1,0,1,3,1,2,-0.55226
22,5,107,3,1,Peru,UnderDeveloped,Low,Nuts only,No,Yes,Yes,No,High,3,1,1,0,1,3,1,2,-0.55226
22,5,108,1,0,Peru,UnderDeveloped,Low,Nuts only,Keep & Use,No,No,No,Low,4,1,1,0,1,3,1,2,-0.55226
22,5,108,2,1,Venezuela,Developing,High,Nuts and Fruit,Donate,No,No,Yes,High,4,1,1,0,1,3,1,2,-0.55226
22,5,108,3,0,Venezuela,Developed,Low,Nuts and Fruit,No,Yes,Yes,No,Low,7,1,1,0,1,3,1,2,-0.55226
22,5,109,1,0,Venezuela,Developed,Low,Nuts and Fruit,No,Yes,No,Yes,Low,4,1,1,0,1,3,1,2,-0.55226
22,5,109,2,0,Ecuador,Developing,High,No,Keep & Use,No,Yes,No,Low,5,1,1,0,1,3,1,2,-0.55226
22,5,109,3,1,Peru,UnderDeveloped,Low,Nuts only,No,Yes,Yes,No,High,5,1,1,0,1,3,1,2,-0.55226
22,5,110,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,1,0,1,3,1,2,-0.55226
22,5,110,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,1,0,1,3,1,2,-0.55226
22,5,110,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,1,0,1,3,1,2,-0.55226
23,8,111,1,1,Venezuela,Developing,High,Nuts and Fruit,Donate,Yes,Yes,Yes,High,4,1,2,3,2,1,1,2,-0.83133
23,8,111,2,0,Ecuador,UnderDeveloped,Low,Nuts only,No,No,No,No,High,3,1,2,3,2,1,1,2,-0.83133
23,8,111,3,0,Venezuela,UnderDeveloped,Low,No,Donate,No,Yes,No,Low,7,1,2,3,2,1,1,2,-0.83133
23,8,112,1,0,Venezuela,UnderDeveloped,Low,No,Donate,Yes,Yes,No,Low,3,1,2,3,2,1,1,2,-0.83133
23,8,112,2,1,Peru,Developed,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,5,1,2,3,2,1,1,2,-0.83133
23,8,112,3,0,Ecuador,Developing,High,Nuts only,No,Yes,No,No,Low,7,1,2,3,2,1,1,2,-0.83133
23,8,113,1,0,Ecuador,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,No,No,Low,3,1,2,3,2,1,1,2,-0.83133
23,8,113,2,1,Venezuela,Developing,High,Nuts only,Donate,Yes,Yes,No,Low,5,1,2,3,2,1,1,2,-0.83133
23,8,113,3,0,Peru,Developed,Low,No,Donate,No,No,Yes,High,5,1,2,3,2,1,1,2,-0.83133
23,8,114,1,1,Venezuela,Developed,Low,Nuts only,Keep & Use,No,Yes,No,High,7,1,2,3,2,1,1,2,-0.83133
23,8,114,2,0,Peru,UnderDeveloped,Low,Nuts and Fruit,Donate,No,Yes,Yes,Low,7,1,2,3,2,1,1,2,-0.83133
23,8,114,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,3,1,2,3,2,1,1,2,-0.83133
23,8,115,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,2,3,2,1,1,2,-0.83133
23,8,115,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,2,3,2,1,1,2,-0.83133
23,8,115,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,2,3,2,1,1,2,-0.83133
24,8,116,1,1,Venezuela,Developing,High,Nuts and Fruit,Donate,Yes,Yes,Yes,High,4,2,2,3,2,1,1,2,-0.1683
24,8,116,2,0,Ecuador,UnderDeveloped,Low,Nuts only,No,No,No,No,High,3,2,2,3,2,1,1,2,-0.1683
24,8,116,3,0,Venezuela,UnderDeveloped,Low,No,Donate,No,Yes,No,Low,7,2,2,3,2,1,1,2,-0.1683
24,8,117,1,0,Venezuela,UnderDeveloped,Low,No,Donate,Yes,Yes,No,Low,3,2,2,3,2,1,1,2,-0.1683
24,8,117,2,1,Peru,Developed,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,5,2,2,3,2,1,1,2,-0.1683
24,8,117,3,0,Ecuador,Developing,High,Nuts only,No,Yes,No,No,Low,7,2,2,3,2,1,1,2,-0.1683
24,8,118,1,0,Ecuador,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,No,No,Low,3,2,2,3,2,1,1,2,-0.1683
24,8,118,2,1,Venezuela,Developing,High,Nuts only,Donate,Yes,Yes,No,Low,5,2,2,3,2,1,1,2,-0.1683
24,8,118,3,0,Peru,Developed,Low,No,Donate,No,No,Yes,High,5,2,2,3,2,1,1,2,-0.1683
24,8,119,1,1,Venezuela,Developed,Low,Nuts only,Keep & Use,No,Yes,No,High,7,2,2,3,2,1,1,2,-0.1683
24,8,119,2,0,Peru,UnderDeveloped,Low,Nuts and Fruit,Donate,No,Yes,Yes,Low,7,2,2,3,2,1,1,2,-0.1683
24,8,119,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,3,2,2,3,2,1,1,2,-0.1683
24,8,120,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,3,2,1,1,2,-0.1683
24,8,120,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,3,2,1,1,2,-0.1683
24,8,120,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,3,2,1,1,2,-0.1683
25,7,121,1,0,Peru,Developing,High,No,No,Yes,No,Yes,Low,3,2,1,3,2,1,1,2,-0.73443
25,7,121,2,0,Ecuador,Developed,Low,Nuts only,Donate,No,No,No,Low,5,2,1,3,2,1,1,2,-0.73443
25,7,121,3,1,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,7,2,1,3,2,1,1,2,-0.73443
25,7,122,1,1,Peru,UnderDeveloped,Low,Nuts only,Donate,No,Yes,Yes,Low,4,2,1,3,2,1,1,2,-0.73443
25,7,122,2,0,Ecuador,Developing,High,No,No,No,No,Yes,High,5,2,1,3,2,1,1,2,-0.73443
25,7,122,3,0,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,Yes,Yes,No,High,4,2,1,3,2,1,1,2,-0.73443
25,7,123,1,0,Venezuela,Developed,Low,No,Donate,Yes,No,Yes,High,5,2,1,3,2,1,1,2,-0.73443
25,7,123,2,0,Venezuela,UnderDeveloped,Low,No,Keep & Use,No,No,No,Low,7,2,1,3,2,1,1,2,-0.73443
25,7,123,3,1,Ecuador,Developing,High,Nuts only,No,No,Yes,Yes,High,3,2,1,3,2,1,1,2,-0.73443
25,7,124,1,0,Peru,Developing,High,No,No,Yes,No,No,High,7,2,1,3,2,1,1,2,-0.73443
25,7,124,2,0,Ecuador,Developing,High,Nuts and Fruit,Donate,No,Yes,No,High,3,2,1,3,2,1,1,2,-0.73443
25,7,124,3,1,Venezuela,UnderDeveloped,Low,Nuts only,Keep & Use,Yes,No,Yes,Low,4,2,1,3,2,1,1,2,-0.73443
25,7,125,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,1,3,2,1,1,2,-0.73443
25,7,125,2,0,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,1,3,2,1,1,2,-0.73443
25,7,125,3,1,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,1,3,2,1,1,2,-0.73443
26,7,126,1,0,Peru,Developing,High,No,No,Yes,No,Yes,Low,3,1,1,0,1,3,1,2,-0.55226
26,7,126,2,0,Ecuador,Developed,Low,Nuts only,Donate,No,No,No,Low,5,1,1,0,1,3,1,2,-0.55226
26,7,126,3,1,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,7,1,1,0,1,3,1,2,-0.55226
26,7,127,1,0,Peru,UnderDeveloped,Low,Nuts only,Donate,No,Yes,Yes,Low,4,1,1,0,1,3,1,2,-0.55226
26,7,127,2,0,Ecuador,Developing,High,No,No,No,No,Yes,High,5,1,1,0,1,3,1,2,-0.55226
26,7,127,3,1,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,Yes,Yes,No,High,4,1,1,0,1,3,1,2,-0.55226
26,7,128,1,1,Venezuela,Developed,Low,No,Donate,Yes,No,Yes,High,5,1,1,0,1,3,1,2,-0.55226
26,7,128,2,0,Venezuela,UnderDeveloped,Low,No,Keep & Use,No,No,No,Low,7,1,1,0,1,3,1,2,-0.55226
26,7,128,3,0,Ecuador,Developing,High,Nuts only,No,No,Yes,Yes,High,3,1,1,0,1,3,1,2,-0.55226
26,7,129,1,0,Peru,Developing,High,No,No,Yes,No,No,High,7,1,1,0,1,3,1,2,-0.55226
26,7,129,2,1,Ecuador,Developing,High,Nuts and Fruit,Donate,No,Yes,No,High,3,1,1,0,1,3,1,2,-0.55226
26,7,129,3,0,Venezuela,UnderDeveloped,Low,Nuts only,Keep & Use,Yes,No,Yes,Low,4,1,1,0,1,3,1,2,-0.55226
26,7,130,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,1,0,1,3,1,2,-0.55226
26,7,130,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,1,0,1,3,1,2,-0.55226
26,7,130,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,1,0,1,3,1,2,-0.55226
27,6,131,1,1,Ecuador,Developed,Low,Nuts only,No,Yes,Yes,Yes,Low,7,1,1,1,2,3,1,2,-0.11584
27,6,131,2,0,Venezuela,Developing,High,No,No,Yes,No,Yes,Low,3,1,1,1,2,3,1,2,-0.11584
27,6,131,3,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,Yes,No,No,High,4,1,1,1,2,3,1,2,-0.11584
27,6,132,1,0,Venezuela,Developing,High,Nuts and Fruit,Keep & Use,Yes,No,No,Low,3,1,1,1,2,3,1,2,-0.11584
27,6,132,2,1,Ecuador,Developing,High,Nuts only,No,Yes,Yes,Yes,Low,7,1,1,1,2,3,1,2,-0.11584
27,6,132,3,0,Peru,Developed,Low,Nuts only,Donate,No,No,Yes,High,4,1,1,1,2,3,1,2,-0.11584
27,6,133,1,1,Peru,Developing,High,Nuts and Fruit,Keep & Use,Yes,Yes,Yes,Low,4,1,1,1,2,3,1,2,-0.11584
27,6,133,2,0,Venezuela,UnderDeveloped,Low,Nuts only,No,No,No,Yes,Low,5,1,1,1,2,3,1,2,-0.11584
27,6,133,3,0,Ecuador,Developed,High,No,Donate,No,No,No,High,5,1,1,1,2,3,1,2,-0.11584
27,6,134,1,0,Venezuela,Developed,Low,No,No,No,No,No,High,7,1,1,1,2,3,1,2,-0.11584
27,6,134,2,0,Venezuela,Developing,High,Nuts only,Keep & Use,Yes,No,No,High,4,1,1,1,2,3,1,2,-0.11584
27,6,134,3,1,Peru,UnderDeveloped,Low,No,Donate,Yes,Yes,Yes,Low,3,1,1,1,2,3,1,2,-0.11584
27,6,135,1,1,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,1,1,2,3,1,2,-0.11584
27,6,135,2,0,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,1,1,2,3,1,2,-0.11584
27,6,135,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,1,1,2,3,1,2,-0.11584
28,5,136,1,0,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,Yes,No,Yes,Low,4,2,2,3,2,1,1,2,-0.72257
28,5,136,2,0,Peru,Developing,High,No,No,Yes,Yes,No,High,3,2,2,3,2,1,1,2,-0.72257
28,5,136,3,1,Venezuela,Developing,High,No,Donate,No,Yes,No,Low,7,2,2,3,2,1,1,2,-0.72257
28,5,137,1,0,Venezuela,UnderDeveloped,Low,No,Keep & Use,No,Yes,Yes,High,5,2,2,3,2,1,1,2,-0.72257
28,5,137,2,0,Venezuela,Developed,Low,Nuts and Fruit,No,Yes,No,Yes,Low,7,2,2,3,2,1,1,2,-0.72257
